Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
Numbers Don't Lie,,71 Things You Need to Know About the World,,,Vaclav Smil,"Smil, Vaclav",,,,,,Penguin UK,,2020/10/01,2020,,,,Mathematics,"'My favourite author has done it again. Numbers Don't Lie is by far his most accessible book to date, and I highly recommend it to anyone who is curious about the world' Bill GatesIs flying dangerous? How much do the world's cows weigh? And what makes people happy? From Earth's nations and inhabitants, through the fuels and foods that energize them, to the transportation and inventions of our modern world - and how all of this affects the planet itself - in Numbers Don't Lie, Professor Vaclav Smil takes us on a fact-finding adventure, using surprising statistics and illuminating graphs to challenge lazy thinking. Smil is on a mission to make facts matter, because after all, numbers may not lie, but which truth do they convey?'Smil's title says it all: to understand the world, you need to follow the trendlines, not the headlines. This is a compelling, fascinating, and most important, realistic portrait of the world and where it's going' Steven Pinker 'The best book to read to better understand our world. It should be on every bookshelf!' Linda Yueh'There is perhaps no other academic who paints pictures with numbers like Smil' Guardian",,,,,,,,,,,384,,,,,,英语,,,,,,9780241989708,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/05 09:32:41.943130970,,,,,,,,e3_NDwAAQBAJ,,0,0,0,,,
Observing the User Experience,,A Practitioner's Guide to User Research,,,"Elizabeth Goodman,Andrea Moed,Mike Kuniavsky","Goodman, Elizabeth",,,,,,Elsevier,,2012/09/21,2012,,,,Computers,"Wow! So many of the user experience research methods we have refined and used over the years are now organized and described in detail in one book.--Christian Rohrer, Manager, User Experience Research, Yahoo!I love Observing the User Experience! This comprehensive guide approaches user experience research like never before, and is well-written, easy-to-read, and quite user friendly. It provides a real-world example of how research is done in just enough detail that it can both inform a CEO of the role of usability research as well as introduce methodology to someone starting out in the field. Bravo! --Kelly Braun, Usability Manager, Ebay The gap between who designers and developers imagine their users are, and who those users really are can be the biggest problem with product development. Observing the User Experience will help you bridge that gap to understand what your users want and need from your product, and whether they'll be able to use what you've created.Filled with real-world experience and a wealth of practical information, this book presents a complete toolbox of techniques to help designers and developers see through the eyes of their users. It provides in-depth coverage of 13 user experience research techniques that will provide a basis for developing better products, whether they're Web, software or mobile based. In addition, it's written with an understanding of how software is developed in the real world, taking tight budgets, short schedules, and existing processes into account.Features and benefits:·Explains how to create usable products that are still original, creative, and unique·A valuable resource for designers, developers, project managers-anyone in a position where their work comes in direct contact with the end user.·Provides a real-world perspective on research and provides advice about how user research can be done cheaply, quickly and how results can be presented persuasively·Gives readers the tools and confidence to perform user research on their own designs and tune their software user experience to the unique needs of their product and its users",,,,,,,,,,,608,,,,,,英语,,,,,,9780123848697,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:04:27.485376834,,,,,,,,jmj5LCAG6kwC,,0,0,0,,,
Personal Development for Smart People,,The Conscious Pursuit of Personal Growth,,,Steve Pavlina,"Pavlina, Steve",,,,,,"Hay House, Inc",,2009/10/15,2009,,,,Self-Help,"Despite promises of ""fast and easy"" results from slick marketers, real personal growth is neither fast nor easy. The truth is that hard work, courage, and self-discipline are required to achieve meaningful results—results that are not attained by those who cling to the fantasy of achievement without effort. Personal Development for Smart People reveals the unvarnished truth about what it takes to consciously grow as a human being. As you read, you’ll learn the seven universal principles behind all successful growth efforts (truth, love, power, oneness, authority, courage, and intelligence); as well as practical, insightful methods for improving your health, relationships, career, finances, and more.You’ll see how to become the conscious creator of your life instead of feeling hopelessly adrift, enjoy a fulfilling career that honors your unique self-expression, attract empowering relationships with loving, compatible partners, wake up early feeling motivated, energized, and enthusiastic, achieve inspiring goals with disciplined daily habits and much more! With its refreshingly honest yet highly motivating style, this fascinating book will help you courageously explore, creatively express, and consciously embrace your extraordinary human journey.",,,,,,,,,,,280,,,,,,英语,,,,,,9781401922764,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 06:34:31.046542167,,,,,,,,3Vz6DwAAQBAJ,,0,0,0,,,
Peter 2. 0,,The Human Cyborg,,,Peter Scott-Morgan,"Scott-Morgan, Peter",,,,,,"Penguin Books, Limited",,2022/03/31,2022,,,,Biography & Autobiography,"The extraordinary true story of the man who chose to live forever.    Peter has Motor Neurone Disease, a condition universally considered by doctors to be terminal. It will destroy his nerve cells and he is told that within an average of two years, it will take his life too.    But, face-to-face with death, he decides there is another way. Using his background in science and technology, he navigates a new path, one that will enable him not just to survive, but to thrive.    This is the astonishing true story of the man who will become the first person to combine his very humanity with artificial intelligence and robotics to become a full Cyborg. His discovery means that his terminal diagnosis is negotiable, something that will rewrite the future. And change the world.    By embracing love, life and hope rather than fear, tragedy and despair he will become Peter 2.0.",,,,,,,,,,,320,,,,,,英语,,,,,,9780241447109,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2022/02/08 08:31:21.643777012,,,,,,,,2AOOzgEACAAJ,,0,0,0,,,
Principles of Mathematical Analysis,,,,,Walter Rudin,"Rudin, Walter",,,,,,McGraw-Hill,,,1964,,,,Mathematical analysis,,,,,,,,,,,,270,,,,,,英语,,,,,,9780070542310,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:41:41.717249870,,,,,,,,iifvAAAAMAAJ,,0,0,0,,,
Program Construction,,Calculating Implementations from Specifications,,,Roland Backhouse,"Backhouse, Roland",,,,,,Wiley,,2003/05/07,2003,,,,Computers,"Unique approach tackles what most books don't-why maths and logic are fundamental tools for a programmer This comprehensive guide is a balanced combination of mathematical theory and the practice of programming Straightforward presentation of construction principles inlcuding: assignment axiom, sequential composition, case analysis, use of invariants and bound functions Includes a wide range of entertaining and challenging examples and exercises",,,,,,,,,,,368,,,,,,英语,,,,,,9780470848821,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:35:19.394310951,,,,,,,,CccgAQAAIAAJ,,0,0,0,,https://media.loot.co.za/static/gallery/details/d/c/g/dcgw-182-g140/detail.dcgw-182-g140.1.front.0470848820.jpg,
Purely Functional Data Structures,,,,,Chris Okasaki,"Okasaki, Chris",,,,,,Cambridge University Press,,1999/06/13,1999,,,,Computers,"Most books on data structures assume an imperative language such as C or C++. However, data structures for these languages do not always translate well to functional languages such as Standard ML, Haskell, or Scheme. This book describes data structures from the point of view of functional languages, with examples, and presents design techniques that allow programmers to develop their own functional data structures. The author includes both classical data structures, such as red-black trees and binomial queues, and a host of new data structures developed exclusively for functional languages. All source code is given in Standard ML and Haskell, and most of the programs are easily adaptable to other functional languages. This handy reference for professional programmers working with functional languages can also be used as a tutorial or for self-study.",,,,,,,,,,,220,,,,,,英语,,,,,,9780521663502,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/19 06:11:33.834017038,,,,,,,,SxPzSTcTalAC,T工业技术,0,0,0,,,
"Structure and Interpretation of Computer Programs, second edition",,,,,"Harold Abelson,Gerald Jay Sussman","Abelson, Harold",,,,,,MIT Press,,1996/07/25,1996,,,,Computers,"Structure and Interpretation of Computer Programs has had a dramatic impact on computer science curricula over the past decade. This long-awaited revision contains changes throughout the text. There are new implementations of most of the major programming systems in the book, including the interpreters and compilers, and the authors have incorporated many small changes that reflect their experience teaching the course at MIT since the first edition was published. A new theme has been introduced that emphasizes the central role played by different approaches to dealing with time in computational models: objects with state, concurrent programming, functional programming and lazy evaluation, and nondeterministic programming. There are new example sections on higher-order procedures in graphics and on applications of stream processing in numerical programming, and many new exercises. In addition, all the programs have been reworked to run in any Scheme implementation that adheres to the IEEE standard.",,,,,,,,,,,574,,,,,,英语,,,,,,9780262510875,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:39:33.712352991,,,,,,,,iL34DwAAQBAJ,,0,0,0,,,
The Beginning of Infinity,,Explanations that Transform The World,,,David Deutsch,"Deutsch, David",,,,,,Penguin UK,,2011/03/31,2011,,,,Science,"A bold and all-embracing exploration of the nature and progress of knowledge from one of today's great thinkers. Throughout history, mankind has struggled to understand life's mysteries, from the mundane to the seemingly miraculous. In this important new book, David Deutsch, an award-winning pioneer in the field of quantum computation, argues that explanations have a fundamental place in the universe. They have unlimited scope and power to cause change, and the quest to improve them is the basic regulating principle not only of science but of all successful human endeavor. This stream of ever improving explanations has infinite reach, according to Deutsch: we are subject only to the laws of physics, and they impose no upper boundary to what we can eventually understand, control, and achieve. In his previous book, The Fabric of Reality, Deutsch describe the four deepest strands of existing knowledge-the theories of evolution, quantum physics, knowledge, and computation-arguing jointly they reveal a unified fabric of reality. In this new book, he applies that worldview to a wide range of issues and unsolved problems, from creativity and free will to the origin and future of the human species. Filled with startling new conclusions about human choice, optimism, scientific explanation, and the evolution of culture, The Beginning of Infinity is a groundbreaking book that will become a classic of its kind.",,,,,,,,,,,496,,,,,,英语,,,,,,9780141969695,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/19 16:48:35.190520048,,,,,,,,ex5xge75SR4C,,0,0,0,,,
The Calculus Lifesaver,,All the Tools You Need to Excel at Calculus,,,Adrian Banner,"Banner, Adrian",,,,,,Princeton University Press,,2007/03/25,2007,,,,Mathematics,"For many students, calculus can be the most mystifying and frustrating course they will ever take. The Calculus Lifesaver provides students with the essential tools they need not only to learn calculus, but to excel at it. All of the material in this user-friendly study guide has been proven to get results. The book arose from Adrian Banner's popular calculus review course at Princeton University, which he developed especially for students who are motivated to earn A's but get only average grades on exams. The complete course will be available for free on the Web in a series of videotaped lectures. This study guide works as a supplement to any single-variable calculus course or textbook. Coupled with a selection of exercises, the book can also be used as a textbook in its own right. The style is informal, non-intimidating, and even entertaining, without sacrificing comprehensiveness. The author elaborates standard course material with scores of detailed examples that treat the reader to an ""inner monologue""--the train of thought students should be following in order to solve the problem--providing the necessary reasoning as well as the solution. The book's emphasis is on building problem-solving skills. Examples range from easy to difficult and illustrate the in-depth presentation of theory. The Calculus Lifesaver combines ease of use and readability with the depth of content and mathematical rigor of the best calculus textbooks. It is an indispensable volume for any student seeking to master calculus.  Serves as a companion to any single-variable calculus textbook  Informal, entertaining, and not intimidating  Informative videos that follow the book--a full forty-eight hours of Banner's Princeton calculus-review course--is available at Adrian Banner lectures  More than 475 examples (ranging from easy to hard) provide step-by-step reasoning  Theorems and methods justified and connections made to actual practice  Difficult topics such as improper integrals and infinite series covered in detail  Tried and tested by students taking freshman calculus",,,,,,,,,,,728,,,,,,英语,,,,,,9780691130880,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:34:10.370444059,,,,,,,,OrumDwAAQBAJ,,0,0,0,,,
The Equation of Knowledge,,From Bayes' Rule to a Unified Philosophy of Science,,,Lê Nguyên Hoang,"Hoang, Lê Nguyên",,,,,,Taylor & Francis Limited (Sales),,,2020,,,,Nonfiction,"The Equation of Knowledge: From Bayes' Rule to a Unified Philosophy of Science introduces readers to the Bayesian approach to science: teasing out the link between probability and knowledge.  The author strives to make this book accessible to a very broad audience, suitable for professionals, students, and academics, as well as the enthusiastic amateur scientist/mathematician.  This book also shows how Bayesianism sheds new light on nearly all areas of knowledge, from philosophy to mathematics, science and engineering, but also law, politics and everyday decision-making. Bayesian thinking is an important topic for research, which has seen dramatic progress in the recent years, and has a significant role to play in the understanding and development of AI and Machine Learning, among many other things. This book seeks to act as a tool for proselytising the benefits and limits of Bayesianism to a wider public.   Features    Presents the Bayesian approach as a unifying scientific method for a wide range of topics    Suitable for a broad audience, including professionals, students, and academics    Provides a more accessible, philosophical introduction to the subject that is offered elsewhere",,,,,,,,,,,438,,,,,,英语,,,,,,9780367428150,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/21 14:42:32.338125944,,,,,,,,8iPgzAEACAAJ,,0,0,0,,,
The Four Pillars of Geometry,,,,,John Stillwell,"Stillwell, John",,,,,,Springer New York,,2010/12/01,2010,,,,Mathematics,"Many people think there is only one “right” way to teach geometry. For two millennia, the “right” way was Euclid’s way, and it is still good in many respects. But in the 1950s the cry “Down with triangles!” was heard in France and new geometry books appeared, packed with linear algebra but with no diagrams. Was this the new “right” way, or was the “right” way something else again, perhaps transformation groups? In this book, I wish to show that geometry can be developed in four fundamentally different ways, and that all should be used if the subject is to be shown in all its splendor. Euclid-style construction and axiomatics seem the best way to start, but linear algebra smooths the later stages by replacing some tortuous arguments by simple calculations. And how can one avoid projective geometry? It not only explains why objects look the way they do; it also explains why geometry is entangled with algebra. Finally, one needs to know that there is not one geometry, but many, and transformation groups are the best way to distinguish between them. Two chapters are devoted to each approach: The ?rst is concrete and introductory, whereas the second is more abstract. Thus, the ?rst chapter on Euclid is about straightedge and compass constructions; the second is about axioms and theorems. The ?rst chapter on linear algebra is about coordinates; the second is about vector spaces and the inner product.",,,,,,,,,,,229,,,,,,英语,,,,,,9781441920638,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:36:27.789684057,,,,,,,,sXtXcgAACAAJ,,0,0,0,,,
The Princeton Companion to Mathematics,,,,,"Timothy Gowers,Imre Leader,June Barrow-Green","Gowers, Timothy",,,,,,Princeton University Press,,2010/07/18,2010,,,,Mathematics,"This is a one-of-a-kind reference for anyone with a serious interest in mathematics. Edited by Timothy Gowers, a recipient of the Fields Medal, it presents nearly two hundred entries, written especially for this book by some of the world's leading mathematicians, that introduce basic mathematical tools and vocabulary; trace the development of modern mathematics; explain essential terms and concepts; examine core ideas in major areas of mathematics; describe the achievements of scores of famous mathematicians; explore the impact of mathematics on other disciplines such as biology, finance, and music--and much, much more.Unparalleled in its depth of coverage, The Princeton Companion to Mathematics surveys the most active and exciting branches of pure mathematics. Accessible in style, this is an indispensable resource for undergraduate and graduate students in mathematics as well as for researchers and scholars seeking to understand areas outside their specialties.Features nearly 200 entries, organized thematically and written by an international team of distinguished contributorsPresents major ideas and branches of pure mathematics in a clear, accessible styleDefines and explains important mathematical concepts, methods, theorems, and open problemsIntroduces the language of mathematics and the goals of mathematical researchCovers number theory, algebra, analysis, geometry, logic, probability, and moreTraces the history and development of modern mathematicsProfiles more than ninety-five mathematicians who influenced those working todayExplores the influence of mathematics on other disciplinesIncludes bibliographies, cross-references, and a comprehensive indexContributors incude:Graham Allan, Noga Alon, George Andrews, Tom Archibald, Sir Michael Atiyah, David Aubin, Joan Bagaria, Keith Ball, June Barrow-Green, Alan Beardon, David D. Ben-Zvi, Vitaly Bergelson, Nicholas Bingham, Béla Bollobás, Henk Bos, Bodil Branner, Martin R. Bridson, John P. Burgess, Kevin Buzzard, Peter J. Cameron, Jean-Luc Chabert, Eugenia Cheng, Clifford C. Cocks, Alain Connes, Leo Corry, Wolfgang Coy, Tony Crilly, Serafina Cuomo, Mihalis Dafermos, Partha Dasgupta, Ingrid Daubechies, Joseph W. Dauben, John W. Dawson Jr., Francois de Gandt, Persi Diaconis, Jordan S. Ellenberg, Lawrence C. Evans, Florence Fasanelli, Anita Burdman Feferman, Solomon Feferman, Charles Fefferman, Della Fenster, José Ferreirós, David Fisher, Terry Gannon, A. Gardiner, Charles C. Gillispie, Oded Goldreich, Catherine Goldstein, Fernando Q. Gouvêa, Timothy Gowers, Andrew Granville, Ivor Grattan-Guinness, Jeremy Gray, Ben Green, Ian Grojnowski, Niccolò Guicciardini, Michael Harris, Ulf Hashagen, Nigel Higson, Andrew Hodges, F. E. A. Johnson, Mark Joshi, Kiran S. Kedlaya, Frank Kelly, Sergiu Klainerman, Jon Kleinberg, Israel Kleiner, Jacek Klinowski, Eberhard Knobloch, János Kollár, T. W. Körner, Michael Krivelevich, Peter D. Lax, Imre Leader, Jean-François Le Gall, W. B. R. Lickorish, Martin W. Liebeck, Jesper Lützen, Des MacHale, Alan L. Mackay, Shahn Majid, Lech Maligranda, David Marker, Jean Mawhin, Barry Mazur, Dusa McDuff, Colin McLarty, Bojan Mohar, Peter M. Neumann, Catherine Nolan, James Norris, Brian Osserman, Richard S. Palais, Marco Panza, Karen Hunger Parshall, Gabriel P. Paternain, Jeanne Peiffer, Carl Pomerance, Helmut Pulte, Bruce Reed, Michael C. Reed, Adrian Rice, Eleanor Robson, Igor Rodnianski, John Roe, Mark Ronan, Edward Sandifer, Tilman Sauer, Norbert Schappacher, Andrzej Schinzel, Erhard Scholz, Reinhard Siegmund-Schultze, Gordon Slade, David J. Spiegelhalter, Jacqueline Stedall, Arild Stubhaug, Madhu Sudan, Terence Tao, Jamie Tappenden, C. H. Taubes, Rüdiger Thiele, Burt Totaro, Lloyd N. Trefethen, Dirk van Dalen, Richard Weber, Dominic Welsh, Avi Wigderson, Herbert Wilf, David Wilkins, B. Yandell, Eric Zaslow, Doron Zeilberger",,,,,,,,,,,1056,,,,,,英语,,,,,,9781400830398,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:47:00.559731960,,,,,,,,ZOfUsvemJDMC,,0,0,0,,,
The Weil Conjectures,,On Math and the Pursuit of the Unknown,,,Karen Olsson,"Olsson, Karen",,,,,,"Farrar, Straus and Giroux",,2019/07/16,2019,,,,Biography & Autobiography,"A New York Times Editors' Pick and Paris Review Staff Pick""A wonderful book."" --Patti Smith""I was riveted. Olsson is evocative on curiosity as an appetite of the mind, on the pleasure of glutting oneself on knowledge."" --Parul Sehgal, The New York TimesAn eloquent blend of memoir and biography exploring the Weil siblings, math, and creative inspirationKaren Olsson’s stirring and unusual third book, The Weil Conjectures, tells the story of the brilliant Weil siblings—Simone, a philosopher, mystic, and social activist, and André, an influential mathematician—while also recalling the years Olsson spent studying math. As she delves into the lives of these two singular French thinkers, she grapples with their intellectual obsessions and rekindles one of her own. For Olsson, as a math major in college and a writer now, it’s the odd detours that lead to discovery, to moments of insight. Thus The Weil Conjectures—an elegant blend of biography and memoir and a meditation on the creative life.Personal, revealing, and approachable, The Weil Conjectures eloquently explores math as it relates to intellectual history, and shows how sometimes the most inexplicable pursuits turn out to be the most rewarding.",,,,,,,,,,,224,,,,,,英语,,,,,,9780374719630,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:33:46.719643115,,,,,,,,FLRuDwAAQBAJ,,0,0,0,,,
The Wonder Book of Geometry,,A Mathematical Story,,,David Acheson,"Acheson, David",,,,,,Oxford University Press,,2020/10/22,2020,,,,Mathematics,"How can we be sure that Pythagoras's theorem is really true? Why is the 'angle in a semicircle' always 90 degrees? And how can tangents help determine the speed of a bullet? David Acheson takes the reader on a highly illustrated tour through the history of geometry, from ancient Greece to the present day. He emphasizes throughout elegant deduction and practical applications, and argues that geometry can offer the quickest route to the whole spirit of mathematics at its best. Along the way, we encounter the quirky and the unexpected, meet the great personalities involved, and uncover some of the loveliest surprises in mathematics.",,,,,,,,,,,240,,,,,,英语,,,,,,9780192585370,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:31:40.585833072,,,,,,,,ay8DEAAAQBAJ,,0,0,0,,,
Unix,,A History and a Memoir,,,Brian W. Kernighan,"Kernighan, Brian W.",,,,,,Independently Published,,2019/10/18,2019,,,,Operating systems (Computers),"""The fascinating story of how Unix began and how it took over the world. Brian Kernighan was a member of the original group of Unix developers, the creator of several fundamental Unix programs, and the co-author of classic books like ""The C Programming Language"" and ""The Unix Programming Environment.""--",,,,,,,,,,,198,,,,,,英语,,,,,,9781695978553,,0,0.000000,,Read,,0,,2022/01/29,,,,,,0,,,,,2022/01/29 12:03:05.128813028,,,,,,,,s0n9ygEACAAJ,,0,0,0,,,"[{""status"":0,""activityYear"":2022,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPad Pro (11-inch) (3rd generation)"",""type"":12,""addedDate"":""2022\/01\/29 12:03:15.719325065"",""activityDate"":""2022\/01\/29""}]"
Visual C++教程(高等院校计算机应用技术系列教材),,,,,金雪云,金雪云,,,,,,清华大学出版社有限公司,,,2005,,,,,"本书讲解了在Windows环境下使用Visual Studio.NET进行C++程序设计, 并在此基础上结合MFC类库进行Windows程序设计的基本知识, 内容涵盖了C++基础, 函数和预处理命令, 应用程序界面设计等.",,,,,,,,,,,389,,,,,,中文,,,,,,9787302111726,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,,,,,,,,,QXxCg98hpOMC,T工业技术,0,0,0,,,
Weirder Maths,,At the Edge of the Possible,,,"David Darling,Agnijo Banerjee","Darling, David",,,,,,Simon and Schuster,,2019/07/04,2019,,,,Mathematics,"Even the most enthusiastic of maths students probably at one time wondered when exactly it would all prove useful in ‘real life’. Well, maths reaches so far and wide through our world that, love it or hate it, we’re all doing maths almost every minute of every day. David Darling and Agnijo Banerjee go in search of the perfect labyrinth, journey back to the second century in pursuit of ‘bubble maths’, reveal the weirdest mathematicians in history and transform the bewildering into the beautiful, delighting us once again.",,,,,,,,,,,256,,,,,,英语,,,,,,9781786075093,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:32:31.423121929,,,,,,,,Th-9DwAAQBAJ,,0,0,0,,,
